"STATION","NAME","DATE","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-14","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-15","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-16","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-17","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-18","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-19","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-20","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-21","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-22","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-23","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-24","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-25","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-26","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-27","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-28","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-29","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-04-30","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-01","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-02","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-03","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-04","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-05","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-06","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-07","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-08","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-09","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-10","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-11","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-12","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-13","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-14","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-15","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-16","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-17","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-18","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-19","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-20","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-21","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-22","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-23","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-24","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-25","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-26","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-27","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-28","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-29","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-30","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-05-31","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-01","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-02","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-03","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-04","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-05","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-06","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-07","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-08","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-09","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-10","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-11","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-12","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-13","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-14","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-15","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-16","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-17","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-18","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-19","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-20","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-21","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-22","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-23","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-24","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-25","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-26","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-27","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-28","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-29","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-06-30","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-01","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-02","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-03","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-04","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-05","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-06","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-07","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-08","76"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-09","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-10","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-11","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-12","76"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-13","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-14","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-15","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-16","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-17","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-18","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-19","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-20","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-21","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-22","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-23","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-24","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-25","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-26","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-27","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-28","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-29","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-30","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-07-31","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-01","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-02","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-03","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-04","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-05","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-06","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-07","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-08","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-09","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-10","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-11","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-12","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-13","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-14","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-15","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-16","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-17","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-18","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-19","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-20","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-21","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-22","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-23","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-24","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-25","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-26","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-27","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-28","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-29","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-30","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-31","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-01","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-02","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-03","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-04","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-05","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-06","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-07","76"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-08","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-09","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-10","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-11","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-12","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-13","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-14","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-15","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-16","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-17","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-18","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-19","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-20","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-21","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-22","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-23","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-24","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-25","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-26","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-27","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-28","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-29","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-30","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-01","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-02","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-03","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-04","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-05","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-06","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-07","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-08","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-09","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-10","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-11","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-12","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-13","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-14","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-15","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-16","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-17","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-18","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-19","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-20","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-21","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-22","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-23","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-24","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-25","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-26","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-27","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-28","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-29","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-30","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-31","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-01","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-02","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-03","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-04","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-05","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-06","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-07","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-08","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-09","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-10","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-11","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-12","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-13","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-14","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-15","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-16","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-17","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-18","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-19","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-20","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-21","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-22","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-23","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-24","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-25","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-26","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-27","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-28","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-29","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-30","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-01","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-02","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-03","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-04","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-05","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-06","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-07","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-08","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-09","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-10","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-11","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-12","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-13","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-14","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-15","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-16","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-17","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-18","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-19","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-20","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-21","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-22","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-23","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-24","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-25","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-26","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-27","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-28","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-29","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-30","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-31","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-01","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-02","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-03","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-04","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-05","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-06","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-07","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-08","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-09","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-10","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-11","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-12","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-13","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-14","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-15","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-16","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-17","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-18","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-19","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-20","18"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-21","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-22","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-23","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-24","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-25","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-26","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-27","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-28","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-29","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-30","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-31","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-01","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-02","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-03","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-04","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-05","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-06","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-07","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-08","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-09","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-10","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-11","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-12","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-13","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-14","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-15","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-16","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-17","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-18","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-19","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-20","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-21","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-22","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-23","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-24","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-25","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-26","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-27","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-28","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-02-29","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-01","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-02","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-03","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-04","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-05","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-06","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-07","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-08","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-09","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-10","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-11","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-12","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-13","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-14","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-15","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-16","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-17","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-18","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-19","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-20","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-21","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-22","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-23","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-24","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-25","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-26","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-27","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-28","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-29","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-30","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-03-31","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-01","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-02","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-03","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-04","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-05","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-06","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-07","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-08","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-09","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-10","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-11","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-12","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-13","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-14","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-15","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-16","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-17","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-18","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-19","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-20","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-21","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-22","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-23","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-24","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-25","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-26","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-27","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-28","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-29","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-04-30","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-01","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-02","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-03","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-04","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-05","49"
